date,sm,quality,pass
2016-04-24,0.25062658473073807,13,PM
2016-04-25,nan,0,AM
2016-04-25,nan,0,PM
2016-04-26,0.23379021971400524,13,AM
2016-04-26,0.24251376858338608,13,PM
2016-04-27,0.20705996774799948,13,AM
2016-04-27,nan,0,PM
2016-04-28,nan,0,AM
2016-04-28,nan,0,PM
2016-04-29,0.1956702917647483,13,AM
2016-04-29,0.25786631709463986,13,PM
2016-04-30,nan,0,AM
2016-04-30,nan,0,PM
2016-05-01,nan,0,AM
2016-05-01,nan,0,PM
2016-05-02,nan,0,AM
2016-05-02,nan,0,PM
2016-05-03,nan,0,AM
2016-05-03,nan,0,PM
2016-05-04,0.2421987338661815,13,AM
2016-05-04,0.2632985172421158,13,PM
2016-05-05,0.22353336784965708,13,AM
2016-05-05,nan,0,PM
2016-05-06,nan,0,AM
2016-05-06,nan,0,PM
2016-05-07,0.21230981691162484,13,AM
2016-05-07,0.21239817830424906,13,PM
2016-05-08,nan,0,AM
2016-05-08,nan,0,PM
2016-05-09,nan,0,AM
2016-05-09,0.20258660487326152,13,PM
2016-05-10,0.17744085840593193,13,AM
2016-05-10,0.2549079343818324,13,PM
2016-05-11,nan,0,AM
2016-05-11,nan,0,PM
2016-05-12,0.26874428501359976,13,AM
2016-05-12,0.2297974008343443,13,PM
2016-05-13,0.20721992112750376,13,AM
2016-05-13,nan,0,PM
2016-05-14,nan,0,AM
2016-05-14,nan,0,PM
2016-05-15,0.2301128138717687,13,AM
2016-05-15,0.24015314372962054,13,PM
2016-05-16,nan,0,AM
2016-05-16,nan,0,PM
2016-05-17,nan,0,AM
2016-05-17,0.2283943708408593,13,PM
2016-05-18,0.2033233701490662,13,AM
2016-05-18,0.22543402280914898,13,PM
2016-05-19,nan,0,AM
2016-05-19,nan,0,PM
2016-05-20,0.17744742618236853,13,AM
2016-05-20,0.2493787014916348,13,PM
2016-05-21,0.1767981467579888,13,AM
2016-05-21,nan,0,PM
2016-05-22,nan,0,AM
2016-05-22,nan,0,PM
2016-05-23,0.2514281072010191,13,AM
2016-05-23,0.24192588605407772,13,PM
2016-05-24,nan,0,AM
2016-05-24,nan,0,PM
2016-05-25,nan,0,AM
2016-05-25,0.26008861522785964,13,PM
2016-05-26,0.20090397526147852,13,AM
2016-05-26,0.2380323094041173,13,PM
2016-05-27,nan,0,AM
2016-05-27,nan,0,PM
2016-05-28,0.17860797459544192,13,AM
2016-05-28,0.3124934210414384,13,PM
2016-05-29,0.32292793837918476,13,AM
2016-05-29,nan,0,PM
2016-05-30,nan,0,AM
2016-05-30,nan,0,PM
2016-05-31,0.27288785178233077,13,AM
2016-05-31,0.28511893007097533,13,PM
2016-06-01,nan,0,AM
2016-06-01,nan,0,PM
2016-06-02,nan,0,AM
2016-06-02,0.27666638162827195,13,PM
2016-06-03,0.23195598112699636,13,AM
2016-06-03,0.310181194041852,13,PM
2016-06-04,nan,0,AM
2016-06-04,nan,0,PM
2016-06-05,0.244296050665428,13,AM
2016-06-05,0.29218257511702744,13,PM
2016-06-06,0.22306385981549617,13,AM
2016-06-06,nan,0,PM
2016-06-07,nan,0,AM
2016-06-07,nan,0,PM
2016-06-08,0.2196220319674345,13,AM
2016-06-08,0.2516643143627453,13,PM
2016-06-09,nan,0,AM
2016-06-09,nan,0,PM
2016-06-10,nan,0,AM
2016-06-10,nan,0,PM
2016-06-11,0.21015746758080225,13,AM
2016-06-11,0.22872302954298326,13,PM
2016-06-12,nan,0,AM
2016-06-12,nan,0,PM
2016-06-13,0.21380657806500555,13,AM
2016-06-13,0.26492584334549857,13,PM
2016-06-14,0.2543288497665973,13,AM
2016-06-14,nan,0,PM
2016-06-15,nan,0,AM
2016-06-15,nan,0,PM
2016-06-16,0.22880677651628542,13,AM
2016-06-16,0.2708849879070308,13,PM
2016-06-17,nan,0,AM
2016-06-17,nan,0,PM
2016-06-18,nan,0,AM
2016-06-18,0.2416114971108389,13,PM
2016-06-19,0.26052123201030153,13,AM
2016-06-19,0.25542209449181963,13,PM
2016-06-20,nan,0,AM
2016-06-20,nan,0,PM
2016-06-21,0.21431248304009376,13,AM
2016-06-21,0.2768559971450092,13,PM
2016-06-22,0.18916927242185663,13,AM
2016-06-22,nan,0,PM
2016-06-23,nan,0,AM
2016-06-23,nan,0,PM
2016-06-24,0.21334019877020716,13,AM
2016-06-24,0.26379619063898113,13,PM
2016-06-25,nan,0,AM
2016-06-25,nan,0,PM
2016-06-26,nan,0,AM
2016-06-26,0.2559968974789429,13,PM
2016-06-27,0.23179359907085295,13,AM
2016-06-27,0.2401168754081454,13,PM
2016-06-28,nan,0,AM
2016-06-28,nan,0,PM
2016-06-29,0.2162410626005513,13,AM
2016-06-29,0.2135465488204692,13,PM
2016-06-30,0.19986787969564418,13,AM
2016-06-30,nan,0,PM
2016-07-01,nan,0,AM
2016-07-01,nan,0,PM
2016-07-02,0.17820661510828162,13,AM
2016-07-02,0.19598615683185766,13,PM
2016-07-03,nan,0,AM
2016-07-03,nan,0,PM
2016-07-04,nan,0,AM
2016-07-04,0.1819765257164961,13,PM
2016-07-05,0.13965664539646688,13,AM
2016-07-05,0.18102224553071664,13,PM
2016-07-06,nan,0,AM
2016-07-06,nan,0,PM
2016-07-07,0.1664564861313018,13,AM
2016-07-07,0.162675157160184,13,PM
2016-07-08,0.13496206115220405,13,AM
2016-07-08,nan,0,PM
2016-07-09,nan,0,AM
2016-07-09,nan,0,PM
2016-07-10,0.13078119496126453,13,AM
2016-07-10,0.15210165138026488,13,PM
2016-07-11,nan,0,AM
2016-07-11,nan,0,PM
2016-07-12,nan,0,AM
2016-07-12,0.22740487898603529,13,PM
2016-07-13,0.2101877862530243,13,AM
2016-07-13,0.1943283616437482,13,PM
2016-07-14,nan,0,AM
2016-07-14,nan,0,PM
2016-07-15,0.18934435439079783,13,AM
2016-07-15,0.1886617432201982,13,PM
2016-07-16,0.17580261684758208,13,AM
2016-07-16,nan,0,PM
2016-07-17,nan,0,AM
2016-07-17,nan,0,PM
2016-07-18,0.1266373667592901,13,AM
2016-07-18,0.14597740270318302,13,PM
2016-07-19,nan,0,AM
2016-07-19,nan,0,PM
2016-07-20,nan,0,AM
2016-07-20,0.1796479850223629,13,PM
2016-07-21,0.12885363653060375,13,AM
2016-07-21,0.2172194398651926,13,PM
2016-07-22,nan,0,AM
2016-07-22,nan,0,PM
2016-07-23,0.28429008081396934,13,AM
2016-07-23,0.2525794182366743,13,PM
2016-07-24,0.23097336810930652,13,AM
2016-07-24,nan,0,PM
2016-07-25,nan,0,AM
2016-07-25,nan,0,PM
2016-07-26,0.19927196364347408,13,AM
2016-07-26,0.20009746914494955,13,PM
2016-07-27,nan,0,AM
2016-07-27,nan,0,PM
2016-07-28,nan,0,AM
2016-07-28,0.16615143465842358,13,PM
2016-07-29,0.1427886022674884,13,AM
2016-07-29,0.16048910259933669,13,PM
2016-07-30,nan,0,AM
2016-07-30,nan,0,PM
2016-07-31,0.2930761287640311,13,AM
2016-07-31,0.27602296967578455,13,PM
2016-08-01,0.23605649849940896,13,AM
2016-08-01,nan,0,PM
2016-08-02,nan,0,AM
2016-08-02,nan,0,PM
2016-08-03,0.18313898520974659,13,AM
2016-08-03,0.16461803799127162,13,PM
2016-08-04,nan,0,AM
2016-08-04,nan,0,PM
2016-08-05,nan,0,AM
2016-08-05,0.2430427547483786,13,PM
2016-08-06,0.22209052634375953,13,AM
2016-08-06,0.2335997965201427,13,PM
2016-08-07,nan,0,AM
2016-08-07,nan,0,PM
2016-08-08,0.17242633354150189,13,AM
2016-08-08,0.19370897819309446,13,PM
2016-08-09,0.16061023357582277,13,AM
2016-08-09,nan,0,PM
2016-08-10,nan,0,AM
2016-08-10,nan,0,PM
2016-08-11,0.14104143231398378,13,AM
2016-08-11,0.1422245165090289,13,PM
2016-08-12,nan,0,AM
2016-08-12,nan,0,PM
2016-08-13,nan,0,AM
2016-08-13,0.14093191629858343,13,PM
2016-08-14,0.1068372369879908,13,AM
2016-08-14,0.1401602203494421,13,PM
2016-08-15,nan,0,AM
2016-08-15,nan,0,PM
2016-08-16,0.14421436371970725,13,AM
2016-08-16,0.16239624010804454,13,PM
2016-08-17,0.12749367943174292,13,AM
2016-08-17,nan,0,PM
2016-08-18,nan,0,AM
2016-08-18,nan,0,PM
2016-08-19,0.18874007251236655,13,AM
2016-08-19,0.1741899707478122,13,PM
2016-08-20,nan,0,AM
2016-08-20,nan,0,PM
2016-08-21,nan,0,AM
2016-08-21,0.20658824205915563,13,PM
2016-08-22,0.21529001327336805,13,AM
2016-08-22,0.20140824464025217,13,PM
2016-08-23,nan,0,AM
2016-08-23,nan,0,PM
2016-08-24,0.14277255341043735,13,AM
2016-08-24,0.1719760142462709,13,PM
2016-08-25,0.13259619904476702,13,AM
2016-08-25,nan,0,PM
2016-08-26,nan,0,AM
2016-08-26,nan,0,PM
2016-08-27,0.12712638244391422,13,AM
2016-08-27,0.14016828743744042,13,PM
2016-08-28,nan,0,AM
2016-08-28,nan,0,PM
2016-08-29,nan,0,AM
2016-08-29,0.11679375444335117,13,PM
2016-08-30,0.11579983663720732,13,AM
2016-08-30,0.11625824518455896,13,PM
2016-08-31,nan,0,AM
2016-08-31,nan,0,PM
2016-09-01,0.12213896960645464,13,AM
2016-09-01,0.11810209745542259,13,PM
2016-09-02,0.11015549940216056,13,AM
2016-09-02,nan,0,PM
2016-09-03,nan,0,AM
2016-09-03,nan,0,PM
2016-09-04,0.11468617272863993,13,AM
2016-09-04,0.11663647811332427,13,PM
2016-09-05,nan,0,AM
2016-09-05,nan,0,PM
2016-09-06,nan,0,AM
2016-09-06,nan,0,PM
2016-09-07,0.1467799901541179,13,AM
2016-09-07,0.15041093709636283,13,PM
2016-09-08,nan,0,AM
2016-09-08,nan,0,PM
2016-09-09,0.12424952276030203,13,AM
2016-09-09,0.13259825308686804,13,PM
2016-09-10,0.1145198983862104,13,AM
2016-09-10,nan,0,PM
2016-09-11,nan,0,AM
2016-09-11,nan,0,PM
2016-09-12,0.12076503588340107,13,AM
2016-09-12,0.12292737573193453,13,PM
2016-09-13,nan,0,AM
2016-09-13,nan,0,PM
2016-09-14,nan,0,AM
2016-09-14,0.39049003052274545,13,PM
2016-09-15,0.3646333898221173,13,AM
2016-09-15,0.3364493919105989,13,PM
2016-09-16,nan,0,AM
2016-09-16,nan,0,PM
2016-09-17,0.33818253632124146,13,AM
2016-09-17,0.2915640690170591,13,PM
2016-09-18,0.3285865029210677,13,AM
2016-09-18,nan,0,PM
2016-09-19,nan,0,AM
2016-09-19,nan,0,PM
2016-09-20,0.3337667446914971,13,AM
2016-09-20,0.3480424944521932,13,PM
2016-09-21,nan,0,AM
2016-09-21,nan,0,PM
2016-09-22,nan,0,AM
2016-09-22,0.3100075376270601,13,PM
2016-09-23,0.23146496520538737,13,AM
2016-09-23,0.3217655897065455,13,PM
2016-09-24,nan,0,AM
2016-09-24,nan,0,PM
2016-09-25,0.22891314053792297,13,AM
2016-09-25,0.3040397097327954,13,PM
2016-09-26,0.2783711850643158,13,AM
2016-09-26,nan,0,PM
2016-09-27,nan,0,AM
2016-09-27,nan,0,PM
2016-09-28,nan,0,AM
2016-09-28,0.26730904554313434,13,PM
2016-09-29,nan,0,AM
2016-09-29,nan,0,PM
2016-09-30,nan,0,AM
2016-09-30,0.24539186421908943,13,PM
2016-10-01,0.3897203387297527,13,AM
2016-10-01,0.3344358823855763,13,PM
2016-10-02,nan,0,AM
2016-10-02,nan,0,PM
2016-10-03,0.3058816091301859,13,AM
2016-10-03,0.3019109108492057,13,PM
2016-10-04,0.26185374120359795,13,AM
2016-10-04,nan,0,PM
2016-10-05,nan,0,AM
2016-10-05,nan,0,PM
2016-10-06,0.23730107850463417,13,AM
2016-10-06,0.22206317068447134,13,PM
2016-10-07,nan,0,AM
2016-10-07,nan,0,PM
2016-10-08,nan,0,AM
2016-10-08,0.18654365511116,13,PM
2016-10-09,0.19754210234555578,13,AM
2016-10-09,0.21954273762286683,13,PM
2016-10-10,nan,0,AM
2016-10-10,nan,0,PM
2016-10-11,0.17149151226679712,13,AM
2016-10-11,0.183772517429695,13,PM
2016-10-12,0.17993771763040023,13,AM
2016-10-12,nan,0,PM
2016-10-13,nan,0,AM
2016-10-13,nan,0,PM
2016-10-14,0.3017133878941101,13,AM
2016-10-14,0.2980065822484578,13,PM
2016-10-15,nan,0,AM
2016-10-15,nan,0,PM
2016-10-16,nan,0,AM
2016-10-16,0.3249731359614563,13,PM
2016-10-17,0.2661127010636578,13,AM
2016-10-17,0.3137885864613506,13,PM
2016-10-18,nan,0,AM
2016-10-18,nan,0,PM
2016-10-19,0.2631723943724603,13,AM
2016-10-19,0.2738540228445836,13,PM
2016-10-20,0.2510641905753788,13,AM
2016-10-20,nan,0,PM
2016-10-21,nan,0,AM
2016-10-21,nan,0,PM
2016-10-22,0.29600580248441793,13,AM
2016-10-22,0.2982004519258055,13,PM
2016-10-23,nan,0,AM
2016-10-23,nan,0,PM
2016-10-24,nan,0,AM
2016-10-24,0.31584653609380686,13,PM
2016-10-25,0.31581078702401505,13,AM
2016-10-25,0.3779899035176554,13,PM
2016-10-26,nan,0,AM
2016-10-26,nan,0,PM
2016-10-27,0.3269219778990972,13,AM
2016-10-27,0.3093035225936269,13,PM
2016-10-28,0.3236919724214124,13,AM
2016-10-28,nan,0,PM
2016-10-29,nan,0,AM
2016-10-29,nan,0,PM
2016-10-30,0.3007506761860435,13,AM
2016-10-30,0.3363453889767018,13,PM
2016-10-31,nan,0,AM
2016-10-31,nan,0,PM
2016-11-01,nan,0,AM
2016-11-01,0.34943562707690207,13,PM
2016-11-02,0.2826164797673896,13,AM
2016-11-02,0.30400309059195635,13,PM
2016-11-03,nan,0,AM
2016-11-03,nan,0,PM
2016-11-04,0.27661698704734483,13,AM
2016-11-04,0.2949163936824857,13,PM
2016-11-05,0.23612825952316044,13,AM
2016-11-05,nan,0,PM
2016-11-06,nan,0,AM
2016-11-06,nan,0,PM
2016-11-07,0.32485497506490685,13,AM
2016-11-07,0.28585744231405646,13,PM
2016-11-08,nan,0,AM
2016-11-08,nan,0,PM
2016-11-09,nan,0,AM
2016-11-09,0.29795874875387,13,PM
2016-11-10,0.26791847466788754,13,AM
2016-11-10,0.3255560901505893,13,PM
2016-11-11,nan,0,AM
2016-11-11,nan,0,PM
2016-11-12,0.32946679287104885,13,AM
2016-11-12,0.3246028184490493,13,PM
2016-11-13,0.28722801466827363,13,AM
2016-11-13,nan,0,PM
2016-11-14,nan,0,AM
2016-11-14,nan,0,PM
2016-11-15,0.29300748608968885,13,AM
2016-11-15,0.2890904301961975,13,PM
2016-11-16,nan,0,AM
2016-11-16,nan,0,PM
2016-11-17,nan,0,AM
2016-11-17,0.32399459236583433,13,PM
2016-11-18,0.3003486331716955,13,AM
2016-11-18,0.30205755574898674,13,PM
2016-11-19,nan,0,AM
2016-11-19,nan,0,PM
2016-11-20,0.33077913198347,13,AM
2016-11-20,0.3233736598031376,13,PM
2016-11-21,0.3087334295074967,13,AM
2016-11-21,nan,0,PM
2016-11-22,nan,0,AM
2016-11-22,nan,0,PM
2016-11-23,0.3917067724029379,13,AM
2016-11-23,0.39111843634298815,13,PM
2016-11-24,nan,0,AM
2016-11-24,nan,0,PM
2016-11-25,nan,0,AM
2016-11-25,0.4149287755788207,13,PM
2016-11-26,0.40835316439180586,13,AM
2016-11-26,0.41441961520033044,13,PM
2016-11-27,nan,0,AM
2016-11-27,nan,0,PM
2016-11-28,0.3379980520489633,13,AM
2016-11-28,0.3412942757687225,13,PM
2016-11-29,0.3228509619656928,13,AM
2016-11-29,nan,0,PM
2016-11-30,nan,0,AM
2016-11-30,nan,0,PM
2016-12-01,0.32925290139480634,13,AM
2016-12-01,0.3722230261290748,13,PM
2016-12-02,nan,0,AM
2016-12-02,nan,0,PM
2016-12-03,nan,0,AM
2016-12-03,0.29258066652604314,13,PM
2016-12-04,0.32225340138651765,13,AM
2016-12-04,0.32147222196982445,13,PM
2016-12-05,nan,0,AM
2016-12-05,nan,0,PM
2016-12-06,0.34747617893967475,13,AM
2016-12-06,0.3403782046785152,13,PM
2016-12-07,0.32238301802395314,13,AM
2016-12-07,nan,0,PM
2016-12-08,nan,0,AM
2016-12-08,nan,0,PM
2016-12-09,0.29795110388281104,13,AM
2016-12-09,0.34897930735006116,13,PM
2016-12-10,nan,0,AM
2016-12-10,nan,0,PM
2016-12-11,nan,0,AM
2016-12-11,0.3004097179804159,13,PM
2016-12-12,0.2773483915407696,13,AM
2016-12-12,0.30425313236030305,13,PM
2016-12-13,nan,0,AM
2016-12-13,nan,0,PM
2016-12-14,0.2529891607277075,13,AM
2016-12-14,0.3272211843935818,13,PM
2016-12-15,0.2611264914782873,13,AM
2016-12-15,nan,0,PM
2016-12-16,nan,0,AM
2016-12-16,nan,0,PM
2016-12-17,0.29342094341435787,13,AM
2016-12-17,0.32619977247534887,13,PM
2016-12-18,nan,0,AM
2016-12-18,nan,0,PM
2016-12-19,nan,0,AM
2016-12-19,0.24823417260233896,13,PM
2016-12-20,0.31218354264717235,13,AM
2016-12-20,0.30384600963850034,13,PM
2016-12-21,nan,0,AM
2016-12-21,nan,0,PM
2016-12-22,0.29450826824678683,13,AM
2016-12-22,0.24305644213619618,13,PM
2016-12-23,0.2983279258479737,13,AM
2016-12-23,nan,0,PM
2016-12-24,nan,0,AM
2016-12-24,nan,0,PM
2016-12-25,0.308581754164984,13,AM
2016-12-25,0.3044073555011888,13,PM
2016-12-26,nan,0,AM
2016-12-26,nan,0,PM
2016-12-27,nan,0,AM
2016-12-27,0.3355360507014482,13,PM
2016-12-28,0.29240018626332087,13,AM
2016-12-28,0.29222479912076643,13,PM
2016-12-29,nan,0,AM
2016-12-29,nan,0,PM
2016-12-30,0.22943949850748294,13,AM
2016-12-30,0.25356348744053114,13,PM
2016-12-31,0.20581580800221633,13,AM
2016-12-31,nan,0,PM
2017-01-01,nan,0,AM
2017-01-01,nan,0,PM
2017-01-02,0.17726370177341697,13,AM
2017-01-02,0.20035512207120773,13,PM
2017-01-03,nan,0,AM
2017-01-03,nan,0,PM
2017-01-04,nan,0,AM
2017-01-04,0.20079261809587481,13,PM
2017-01-05,0.15276255412730816,13,AM
2017-01-05,nan,0,PM
2017-01-06,nan,0,AM
2017-01-06,nan,0,PM
2017-01-07,0.11889768223608695,5,AM
2017-01-07,0.1507511857186174,13,PM
2017-01-08,0.11438262930205563,13,AM
2017-01-08,nan,0,PM
2017-01-09,nan,0,AM
2017-01-09,nan,0,PM
2017-01-10,0.22522004260136952,13,AM
2017-01-10,0.2546410519665157,13,PM
2017-01-11,nan,0,AM
2017-01-11,nan,0,PM
2017-01-12,nan,0,AM
2017-01-12,0.2399765637317988,4,PM
2017-01-13,0.26411646602250755,4,AM
2017-01-13,0.2218806623200316,4,PM
2017-01-14,nan,0,AM
2017-01-14,nan,0,PM
2017-01-15,0.1959757150460165,9,AM
2017-01-15,nan,0,PM
2017-01-16,0.17135574926827507,9,AM
2017-01-16,nan,0,PM
2017-01-17,nan,0,AM
2017-01-17,nan,0,PM
2017-01-18,nan,0,AM
2017-01-18,nan,0,PM
2017-01-19,nan,0,AM
2017-01-19,nan,0,PM
2017-01-20,nan,0,AM
2017-01-20,nan,0,PM
2017-01-21,nan,0,AM
2017-01-21,nan,0,PM
2017-01-22,nan,0,AM
2017-01-22,nan,0,PM
2017-01-23,nan,0,AM
2017-01-23,nan,0,PM
2017-01-24,nan,0,AM
2017-01-24,nan,0,PM
2017-01-25,nan,0,AM
2017-01-25,nan,0,PM
2017-01-26,nan,0,AM
2017-01-26,nan,0,PM
2017-01-27,nan,0,AM
2017-01-27,nan,0,PM
2017-01-28,nan,0,AM
2017-01-28,0.28924060996077755,13,PM
2017-01-29,0.27964624987261627,13,AM
2017-01-29,0.2720329628503716,13,PM
2017-01-30,nan,0,AM
2017-01-30,nan,0,PM
2017-01-31,0.2287216956222198,13,AM
2017-01-31,0.3421833958616455,13,PM
2017-02-01,0.25353363249294575,13,AM
2017-02-01,nan,0,PM
2017-02-02,nan,0,AM
2017-02-02,nan,0,PM
2017-02-03,0.36650689811798615,13,AM
2017-02-03,0.3318134131682406,13,PM
2017-02-04,nan,0,AM
2017-02-04,nan,0,PM
2017-02-05,nan,0,AM
2017-02-05,0.36144345756109425,13,PM
2017-02-06,0.32679357940448883,13,AM
2017-02-06,0.32738512183243035,13,PM
2017-02-07,nan,0,AM
2017-02-07,nan,0,PM
2017-02-08,0.3356601012006578,13,AM
2017-02-08,0.3092850466463643,13,PM
2017-02-09,0.30147290533324106,13,AM
2017-02-09,nan,0,PM
2017-02-10,nan,0,AM
2017-02-10,nan,0,PM
2017-02-11,0.3414629287371505,13,AM
2017-02-11,0.32449222032958475,13,PM
2017-02-12,nan,0,AM
2017-02-12,nan,0,PM
2017-02-13,nan,0,AM
2017-02-13,0.35912078077825144,13,PM
2017-02-14,0.3154713567085753,13,AM
2017-02-14,0.3378248979125398,13,PM
2017-02-15,nan,0,AM
2017-02-15,nan,0,PM
2017-02-16,0.3321466616948491,13,AM
2017-02-16,0.33959754389227603,13,PM
2017-02-17,0.30283502759083597,13,AM
2017-02-17,nan,0,PM
2017-02-18,nan,0,AM
2017-02-18,nan,0,PM
2017-02-19,0.3240824470439302,13,AM
2017-02-19,0.33502378609504657,13,PM
2017-02-20,nan,0,AM
2017-02-20,nan,0,PM
2017-02-21,nan,0,AM
2017-02-21,0.2670042488450903,13,PM
2017-02-22,0.3303373308574013,13,AM
2017-02-22,0.32481131232778787,13,PM
2017-02-23,nan,0,AM
2017-02-23,nan,0,PM
2017-02-24,0.2558839887247182,13,AM
2017-02-24,0.2585321236328834,13,PM
2017-02-25,0.2828882028003211,13,AM
2017-02-25,nan,0,PM
2017-02-26,nan,0,AM
2017-02-26,nan,0,PM
2017-02-27,0.2618108787805793,13,AM
2017-02-27,0.31637999970751496,13,PM
2017-02-28,nan,0,AM
2017-02-28,nan,0,PM
2017-03-01,nan,0,AM
2017-03-01,0.28627636087260966,13,PM
2017-03-02,0.2569041603693565,13,AM
2017-03-02,0.32066351430470813,13,PM
2017-03-03,nan,0,AM
2017-03-03,nan,0,PM
2017-03-04,0.2991259876132078,13,AM
2017-03-04,0.3043815158787024,13,PM
2017-03-05,0.32454448719063356,13,AM
2017-03-05,nan,0,PM
2017-03-06,nan,0,AM
2017-03-06,nan,0,PM
2017-03-07,0.299262380893496,13,AM
2017-03-07,0.28033326365257955,13,PM
2017-03-08,nan,0,AM
2017-03-08,nan,0,PM
2017-03-09,nan,0,AM
2017-03-09,0.2998134550780775,13,PM
2017-03-10,0.27144056168360364,13,AM
2017-03-10,0.36856927305343246,13,PM
2017-03-11,nan,0,AM
2017-03-11,nan,0,PM
2017-03-12,0.2914696091553588,13,AM
2017-03-12,0.3236756274736188,13,PM
2017-03-13,0.27863401453056086,13,AM
2017-03-13,nan,0,PM
2017-03-14,nan,0,AM
2017-03-14,nan,0,PM
2017-03-15,0.29902893867683467,13,AM
2017-03-15,nan,0,PM
2017-03-16,nan,0,AM
2017-03-16,nan,0,PM
2017-03-17,nan,0,AM
2017-03-17,0.31521237029933236,13,PM
2017-03-18,0.25368435957709307,13,AM
2017-03-18,0.2832210615619175,13,PM
2017-03-19,nan,0,AM
2017-03-19,nan,0,PM
2017-03-20,0.22711982685607712,13,AM
2017-03-20,0.27401594575400723,13,PM
2017-03-21,0.21568325172357208,13,AM
2017-03-21,nan,0,PM
2017-03-22,nan,0,AM
2017-03-22,nan,0,PM
2017-03-23,0.22875158068899612,13,AM
2017-03-23,0.3878109861117338,13,PM
2017-03-24,nan,0,AM
2017-03-24,nan,0,PM
2017-03-25,nan,0,AM
2017-03-25,0.3416327279525959,13,PM
2017-03-26,0.32364396060487044,13,AM
2017-03-26,0.3332781841635505,13,PM
2017-03-27,nan,0,AM
2017-03-27,nan,0,PM
2017-03-28,0.30297062919169215,13,AM
2017-03-28,0.3107064571221181,13,PM
2017-03-29,0.2637190909802948,13,AM
2017-03-29,nan,0,PM
2017-03-30,nan,0,AM
2017-03-30,nan,0,PM
2017-03-31,0.2528892857823615,13,AM
2017-03-31,0.28059365652880996,13,PM
2017-04-01,nan,0,AM
2017-04-01,nan,0,PM
2017-04-02,nan,0,AM
2017-04-02,0.2422750701801565,13,PM
2017-04-03,0.22331218289708585,13,AM
2017-04-03,0.2874475004048273,13,PM
2017-04-04,nan,0,AM
2017-04-04,nan,0,PM
2017-04-05,0.26006946554714966,13,AM
2017-04-05,0.2733631652029921,13,PM
2017-04-06,0.2418741006206119,13,AM
2017-04-06,nan,0,PM
2017-04-07,nan,0,AM
2017-04-07,nan,0,PM
2017-04-08,0.2094432473282742,13,AM
2017-04-08,0.2779783173795179,13,PM
2017-04-09,nan,0,AM
2017-04-09,nan,0,PM
2017-04-10,nan,0,AM
2017-04-10,0.2582339615622045,13,PM
2017-04-11,0.21623042228756234,13,AM
2017-04-11,0.2409127590939128,13,PM
2017-04-12,nan,0,AM
2017-04-12,nan,0,PM
2017-04-13,0.1961118568946145,13,AM
2017-04-13,0.21657203051152682,13,PM
2017-04-14,0.1790750590270301,13,AM
2017-04-14,nan,0,PM
2017-04-15,nan,0,AM
2017-04-15,nan,0,PM
2017-04-16,0.16965692937290733,13,AM
2017-04-16,0.17287160157657028,13,PM
2017-04-17,nan,0,AM
2017-04-17,nan,0,PM
2017-04-18,nan,0,AM
2017-04-18,0.16303452866273885,13,PM
2017-04-19,0.15188314250363408,13,AM
2017-04-19,0.14594031003354377,13,PM
2017-04-20,nan,0,AM
2017-04-20,nan,0,PM
2017-04-21,0.16906605010917888,13,AM
2017-04-21,0.15066702564460108,13,PM
2017-04-22,0.12003185380944409,13,AM
2017-04-22,nan,0,PM
2017-04-23,nan,0,AM
2017-04-23,nan,0,PM
2017-04-24,0.12787325635852598,13,AM
2017-04-24,0.17219204895269227,13,PM
2017-04-25,nan,0,AM
2017-04-25,nan,0,PM
2017-04-26,nan,0,AM
2017-04-26,0.22467433323696967,12,PM
2017-04-27,0.198289024284517,13,AM
2017-04-27,0.2029437533906538,13,PM
2017-04-28,nan,0,AM
2017-04-28,nan,0,PM
2017-04-29,0.21757180344628174,13,AM
2017-04-29,0.24949480302185736,13,PM
2017-04-30,0.19881072376083916,13,AM
2017-04-30,nan,0,PM
2017-05-01,nan,0,AM
2017-05-01,nan,0,PM
2017-05-02,0.20217227314144925,13,AM
2017-05-02,0.2501981779015725,13,PM
2017-05-03,nan,0,AM
2017-05-03,nan,0,PM
2017-05-04,nan,0,AM
2017-05-04,0.2609848509713065,13,PM
2017-05-05,0.21710569351477935,13,AM
2017-05-05,0.2621315006827534,13,PM
2017-05-06,nan,0,AM
2017-05-06,nan,0,PM
2017-05-07,0.23093495074353143,13,AM
2017-05-07,0.24823297690297885,13,PM
2017-05-08,0.1888580802321501,13,AM
2017-05-08,nan,0,PM
2017-05-09,nan,0,AM
2017-05-09,nan,0,PM
2017-05-10,0.2101238318659036,13,AM
2017-05-10,0.27760852997571184,13,PM
2017-05-11,nan,0,AM
2017-05-11,nan,0,PM
2017-05-12,nan,0,AM
2017-05-12,0.2772795424182187,13,PM
2017-05-13,0.22193104312632692,13,AM
2017-05-13,0.28722897407124026,13,PM
2017-05-14,nan,0,AM
2017-05-14,nan,0,PM
2017-05-15,0.26070158206505956,13,AM
2017-05-15,0.2661400638358114,13,PM
2017-05-16,0.20608733734923773,13,AM
2017-05-16,nan,0,PM
2017-05-17,nan,0,AM
2017-05-17,nan,0,PM
2017-05-18,0.22742226691921802,13,AM
2017-05-18,0.24242165932774748,13,PM
2017-05-19,nan,0,AM
2017-05-19,nan,0,PM
2017-05-20,nan,0,AM
2017-05-20,0.26837140230423395,13,PM
2017-05-21,0.21773136623524797,13,AM
